Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Revenue_Per_Month,Customer_Value,Service_Count,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn_Probability,Risk_Segment,Retention_Recommendation,Potential_Revenue_Saved
7,79.7,586.05,1,98,3109,73.25625,557.9,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.98,High Risk,Welcome Retention Package,956.4000000000001
54,55.0,3092.65,1,84,5282,56.23,2970.0,3,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.905,High Risk,Free Online Security,660.0
5,84.85,415.55,1,74,3305,69.25833333333334,424.25,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0.925,High Risk,Offer 15% Discount,1018.1999999999999
1,73.65,73.65,1,86,5443,36.825,73.65,2,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.0,High Risk,Welcome Retention Package,883.8000000000001
6,84.35,474.9,1,77,5721,67.84285714285714,506.1,3,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.95,High Risk,Offer 15% Discount,1012.1999999999999
8,84.95,668.4,1,81,4437,74.26666666666667,679.6,3,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.965,High Risk,Offer 15% Discount,1019.4000000000001
11,73.85,926.25,1,66,3634,77.1875,812.3499999999999,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.81,High Risk,Welcome Retention Package,886.1999999999999
1,46.0,46.0,1,67,4531,23.0,46.0,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.92,High Risk,Welcome Retention Package,552.0
16,71.8,1167.8,1,86,3327,68.69411764705882,1148.8,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.945,High Risk,Free Online Security,861.5999999999999
44,88.4,3912.9,1,99,2674,86.95333333333333,3889.6,4,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.91,High Risk,Offer 15% Discount,1060.8000000000002
5,46.0,221.7,1,85,4846,36.95,230.0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,High Risk,Welcome Retention Package,552.0
4,51.75,201.1,1,83,3865,40.22,207.0,2,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.935,High Risk,Welcome Retention Package,621.0
30,94.4,2838.7,1,71,2792,91.57096774193548,2832.0,5,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.865,High Risk,Offer 15% Discount,1132.8000000000002
1,70.15,70.15,1,96,3208,35.075,70.15,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1.0,High Risk,Welcome Retention Package,841.8000000000001
9,34.7,296.1,1,95,5352,29.610000000000003,312.3,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0.84,High Risk,Welcome Retention Package,416.40000000000003
1,81.1,81.1,1,85,2075,40.55,81.1,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.99,High Risk,Offer 15% Discount,973.1999999999999
1,20.55,20.55,1,78,3797,10.275,20.55,1,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.85,High Risk,Welcome Retention Package,246.60000000000002
59,106.75,6252.9,1,81,4508,104.215,6298.25,7,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,0.9,High Risk,Offer 15% Discount,1281.0
3,89.45,240.45,1,84,3591,60.1125,268.35,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.965,High Risk,Offer 15% Discount,1073.4
3,97.9,315.3,1,86,4330,78.825,293.70000000000005,5,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0.99,High Risk,Offer 15% Discount,1174.8000000000002
1,55.7,55.7,1,79,4629,27.85,55.7,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0.905,High Risk,Welcome Retention Package,668.4000000000001
13,79.8,973.45,1,75,5067,69.53214285714286,1037.4,3,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.92,High Risk,Free Online Security,957.5999999999999
3,83.9,267.4,1,68,3464,66.85,251.7,3,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,0.93,High Risk,Offer 15% Discount,1006.8000000000001
1,69.85,69.85,1,68,5056,34.925,69.85,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.0,High Risk,Welcome Retention Package,838.1999999999999
1,53.55,53.55,1,79,2326,26.775,53.55,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.885,High Risk,Welcome Retention Package,642.5999999999999
70,93.9,6579.05,1,95,6173,92.66267605633804,6573.0,6,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.885,High Risk,Offer 15% Discount,1126.8000000000002
26,84.95,2169.75,1,75,4316,80.36111111111111,2208.7000000000003,3,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.835,High Risk,Offer 15% Discount,1019.4000000000001
11,80.5,896.9,1,75,5119,74.74166666666666,885.5,3,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.88,High Risk,Offer 15% Discount,966.0
1,49.65,49.65,1,97,5338,24.825,49.65,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.95,High Risk,Welcome Retention Package,595.8
46,54.35,2460.15,1,83,2793,52.3436170212766,2500.1,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,0.87,High Risk,Free Online Security,652.2
4,88.45,370.65,1,98,2456,74.13,353.8,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.955,High Risk,Offer 15% Discount,1061.4
9,94.85,890.6,1,72,3016,89.06,853.65,5,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,0.92,High Risk,Offer 15% Discount,1138.1999999999998
7,69.95,529.5,1,90,3296,66.1875,489.65,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.945,High Risk,Welcome Retention Package,839.4000000000001
1,48.6,48.6,1,83,4207,24.3,48.6,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.945,High Risk,Welcome Retention Package,583.2
40,55.8,2109.35,1,90,4272,51.44756097560976,2232.0,4,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.955,High Risk,Free Premium Support,669.5999999999999
29,80.15,2265.25,1,83,5189,75.50833333333334,2324.3500000000004,3,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.95,High Risk,Offer 15% Discount,961.8000000000001
3,75.5,220.6,1,79,5948,55.15,226.5,2,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.905,High Risk,Welcome Retention Package,906.0
1,20.2,20.2,1,87,5394,10.1,20.2,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0.825,High Risk,Welcome Retention Package,242.39999999999998
3,74.75,229.5,1,65,3972,57.375,224.25,2,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.92,High Risk,Welcome Retention Package,897.0
23,104.05,2470.1,1,93,5963,102.92083333333332,2393.15,6,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.97,High Risk,Offer 15% Discount,1248.6
1,20.05,20.05,1,91,3491,10.025,20.05,1,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.965,High Risk,Welcome Retention Package,240.60000000000002
39,103.45,3994.45,1,83,4811,99.86125,4034.55,6,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.965,High Risk,Offer 15% Discount,1241.4
1,19.9,19.9,1,73,4633,9.95,19.9,1,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,0.855,High Risk,Welcome Retention Package,238.79999999999998
14,46.35,667.7,1,76,5360,44.513333333333335,648.9,2,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.845,High Risk,Free Online Security,556.2
1,19.95,19.95,1,83,2051,9.975,19.95,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.865,High Risk,Welcome Retention Package,239.39999999999998
1,79.6,79.6,1,98,2199,39.8,79.6,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.0,High Risk,Welcome Retention Package,955.1999999999999
1,75.9,75.9,1,66,3389,37.95,75.9,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.89,High Risk,Welcome Retention Package,910.8000000000001
1,76.2,76.2,1,83,5973,38.1,76.2,2,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.98,High Risk,Welcome Retention Package,914.4000000000001
42,84.3,3588.4,1,100,2514,83.45116279069768,3540.6,4,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,0.95,High Risk,Offer 15% Discount,1011.5999999999999
7,79.0,522.95,1,92,3735,65.36875,553.0,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1.0,High Risk,Welcome Retention Package,948.0
1,70.25,70.25,1,89,4133,35.125,70.25,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.905,High Risk,Welcome Retention Package,843.0
10,84.6,865.55,1,94,3320,78.68636363636364,846.0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,0.99,High Risk,Offer 15% Discount,1015.1999999999999
17,24.1,409.9,1,86,4648,22.772222222222226,409.7000000000001,2,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.855,High Risk,Free Online Security,289.20000000000005
1,60.0,60.0,1,93,4531,30.0,60.0,4,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.93,High Risk,Welcome Retention Package,720.0
8,86.55,649.65,1,80,4193,72.18333333333334,692.4,3,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.905,High Risk,Offer 15% Discount,1038.6
1,20.85,20.85,1,97,3817,10.425,20.85,1,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.94,High Risk,Welcome Retention Package,250.20000000000002
39,50.75,2011.4,1,94,4119,50.285,1979.25,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.93,High Risk,Free Online Security,609.0
58,105.5,6205.5,1,100,5067,105.17796610169492,6119.0,6,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,0.935,High Risk,Offer 15% Discount,1266.0
6,85.15,503.6,1,90,5831,71.94285714285715,510.9,3,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.955,High Risk,Offer 15% Discount,1021.8000000000001
22,54.2,1152.7,1,87,5102,50.11739130434783,1192.4,3,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.925,High Risk,Promote Long-Term Contract,650.4000000000001
70,109.5,7674.55,1,100,4191,108.09225352112676,7665.0,7,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,0.975,High Risk,Offer 15% Discount,1314.0
21,104.4,2157.95,1,77,3796,98.08863636363635,2192.4,6,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0.89,High Risk,Offer 15% Discount,1252.8000000000002
1,75.7,75.7,1,93,4884,37.85,75.7,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.975,High Risk,Welcome Retention Package,908.4000000000001
20,90.8,1951.0,1,87,2312,92.9047619047619,1816.0,4,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0.965,High Risk,Offer 15% Discount,1089.6
4,97.95,384.5,1,72,2570,76.9,391.8,5,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.985,High Risk,Offer 15% Discount,1175.4
6,80.5,463.05,1,96,2181,66.15,483.0,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0.88,High Risk,Offer 15% Discount,966.0
27,104.3,2867.75,1,75,3444,102.41964285714286,2816.1,6,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,0.85,High Risk,Offer 15% Discount,1251.6
1,71.35,71.35,1,92,5730,35.675,71.35,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.99,High Risk,Welcome Retention Package,856.1999999999999
1,20.6,20.6,1,90,3618,10.3,20.6,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.93,High Risk,Welcome Retention Package,247.20000000000002
19,99.95,1931.75,1,76,3670,96.5875,1899.05,5,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.89,High Risk,Offer 15% Discount,1199.4
10,81.0,818.05,1,95,2946,74.36818181818181,810.0,3,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.98,High Risk,Offer 15% Discount,972.0
13,70.15,916.75,1,85,5101,65.48214285714286,911.95,1,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.96,High Risk,Free Online Security,841.8000000000001
1,70.15,70.15,1,97,5773,35.075,70.15,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1.0,High Risk,Welcome Retention Package,841.8000000000001
68,96.55,6581.9,1,86,5957,95.38985507246376,6565.4,5,False,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,0.925,High Risk,Offer 15% Discount,1158.6
1,69.65,69.65,1,82,4741,34.825,69.65,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.995,High Risk,Welcome Retention Package,835.8000000000001
1,89.3,89.3,1,85,3067,44.65,89.3,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.975,High Risk,Offer 15% Discount,1071.6
36,87.55,3078.1,1,92,2558,83.19189189189188,3151.8,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,0.87,High Risk,Offer 15% Discount,1050.6
15,96.3,1426.75,1,72,2933,89.171875,1444.5,5,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,0.87,High Risk,Offer 15% Discount,1155.6
5,85.2,474.8,1,87,4109,79.13333333333334,426.0,3,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.98,High Risk,Offer 15% Discount,1022.4000000000001
13,35.1,446.1,1,79,3104,31.86428571428572,456.3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.875,High Risk,Free Online Security,421.20000000000005
5,81.3,416.3,1,100,3819,69.38333333333334,406.5,3,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.0,High Risk,Offer 15% Discount,975.5999999999999
17,85.45,1451.6,1,94,3670,80.64444444444445,1452.65,3,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.955,High Risk,Offer 15% Discount,1025.4
1,71.0,71.0,1,89,4207,35.5,71.0,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.975,High Risk,Welcome Retention Package,852.0
9,85.05,746.5,1,74,5095,74.65,765.4499999999999,3,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.915,High Risk,Offer 15% Discount,1020.5999999999999
1,44.4,44.4,1,82,4067,22.2,44.4,1,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.97,High Risk,Welcome Retention Package,532.8
1,70.3,70.3,1,100,4962,35.15,70.3,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.985,High Risk,Welcome Retention Package,843.5999999999999
1,79.35,79.35,1,77,3492,39.675,79.35,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.955,High Risk,Welcome Retention Package,952.1999999999999
9,90.8,809.75,1,70,2578,80.975,817.1999999999999,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0.875,High Risk,Offer 15% Discount,1089.6
20,70.45,1470.95,1,87,4773,70.04523809523809,1409.0,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.955,High Risk,Free Online Security,845.4000000000001
70,45.25,3264.45,1,97,5824,45.97816901408451,3167.5,2,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,0.945,High Risk,Free Online Security,543.0
3,75.8,246.3,1,93,5475,61.575,227.4,2,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.99,High Risk,Welcome Retention Package,909.5999999999999
20,71.3,1389.2,1,98,3684,66.15238095238095,1426.0,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.945,High Risk,Free Online Security,855.5999999999999
17,88.25,1460.65,1,68,4041,81.14722222222223,1500.25,4,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0.86,High Risk,Offer 15% Discount,1059.0
2,70.0,153.05,1,81,2928,51.01666666666667,140.0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.92,High Risk,Welcome Retention Package,840.0
21,97.35,2119.5,1,89,4321,96.3409090909091,2044.35,4,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.97,High Risk,Offer 15% Discount,1168.1999999999998
5,25.9,135.0,1,83,2102,22.5,129.5,2,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0.84,High Risk,Welcome Retention Package,310.79999999999995
24,55.65,1400.55,1,97,4126,56.022,1335.6,3,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.81,High Risk,Free Premium Support,667.8
1,69.65,69.65,1,77,2418,34.825,69.65,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.995,High Risk,Welcome Retention Package,835.8000000000001
10,100.6,1060.2,1,77,4001,96.3818181818182,1006.0,5,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.96,High Risk,Offer 15% Discount,1207.1999999999998
1,86.0,86.0,1,82,5359,43.0,86.0,3,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.99,High Risk,Offer 15% Discount,1032.0
53,106.95,5785.5,1,90,5550,107.13888888888889,5668.35,6,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,0.87,High Risk,Offer 15% Discount,1283.4
3,29.6,79.45,1,76,2734,19.8625,88.80000000000001,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.945,High Risk,Welcome Retention Package,355.20000000000005
49,95.6,4783.5,1,69,5732,95.67,4684.4,4,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.82,High Risk,Offer 15% Discount,1147.1999999999998
11,41.6,470.6,1,81,3119,39.21666666666667,457.6,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,0.83,High Risk,Welcome Retention Package,499.20000000000005
45,100.85,4740.0,1,70,4898,103.04347826086956,4538.25,5,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,0.84,High Risk,Offer 15% Discount,1210.1999999999998
49,84.5,4254.85,1,85,4639,85.09700000000001,4140.5,3,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.915,High Risk,Offer 15% Discount,1014.0
14,78.95,1101.85,1,88,5203,73.45666666666666,1105.3,3,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.99,High Risk,Free Online Security,947.4000000000001
1,20.2,20.2,1,99,5418,10.1,20.2,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.915,High Risk,Welcome Retention Package,242.39999999999998
47,85.2,3969.35,1,72,4661,82.69479166666666,4004.4,4,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.8,High Risk,Offer 15% Discount,1022.4000000000001
13,98.0,1237.85,1,99,3714,88.41785714285713,1274.0,5,True,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.975,High Risk,Offer 15% Discount,1176.0
5,94.45,498.1,1,77,4580,83.01666666666667,472.25,4,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.955,High Risk,Offer 15% Discount,1133.4
3,105.0,294.45,1,87,5960,73.6125,315.0,6,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.93,High Risk,Offer 15% Discount,1260.0
26,93.85,2381.55,1,86,2591,88.20555555555556,2440.1,5,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0.96,High Risk,Offer 15% Discount,1126.1999999999998
8,84.0,613.4,1,91,4819,68.15555555555555,672.0,3,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.99,High Risk,Offer 15% Discount,1008.0
9,48.75,442.2,1,97,4359,44.22,438.75,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.97,High Risk,Welcome Retention Package,585.0
1,84.85,84.85,1,77,3086,42.425,84.85,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0.95,High Risk,Offer 15% Discount,1018.1999999999999
12,56.65,654.85,1,90,3043,50.37307692307692,679.8,3,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.92,High Risk,Promote Long-Term Contract,679.8
31,89.9,2806.9,1,85,2031,87.715625,2786.9,4,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0.97,High Risk,Offer 15% Discount,1078.8000000000002
18,78.55,1422.65,1,84,3521,74.8763157894737,1413.9,2,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.935,High Risk,Free Online Security,942.5999999999999
42,99.45,4138.05,1,96,4624,96.23372093023256,4176.900000000001,6,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,0.96,High Risk,Offer 15% Discount,1193.4
4,25.2,102.5,1,72,4694,20.5,100.8,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.885,High Risk,Welcome Retention Package,302.4
15,55.0,757.1,1,94,3167,47.31875,825.0,3,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.92,High Risk,Free Online Security,660.0
7,89.75,608.8,1,90,3807,76.1,628.25,4,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,0.95,High Risk,Offer 15% Discount,1077.0
14,85.15,1139.2,1,100,4550,75.94666666666667,1192.1,3,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.96,High Risk,Offer 15% Discount,1021.8000000000001
