Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Revenue_Per_Month,Customer_Value,Service_Count,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn_Probability,Risk_Segment,Retention_Recommendation,Potential_Revenue_Saved
42,20.25,835.5,0,61,5940,19.430232558139537,850.5,1,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0.015,Low Risk,VIP Customer Benefits,243.0
1,44.75,44.75,0,30,4118,22.375,44.75,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.075,Low Risk,Standard Customer Engagement,537.0
63,98.0,6218.45,0,75,5989,97.16328125,6174.0,6,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,0.04,Low Risk,VIP Customer Benefits,1176.0
68,107.7,7320.9,0,53,5015,106.1,7323.6,7,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0.01,Low Risk,VIP Customer Benefits,1292.4
60,104.7,6333.8,0,75,6186,103.83278688524592,6282.0,6,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,0.205,Low Risk,VIP Customer Benefits,1256.4
45,93.9,4200.25,0,58,3960,91.30978260869566,4225.5,4,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0.05,Low Risk,Standard Customer Engagement,1126.8000000000002
70,86.45,5950.2,0,54,5950,83.8056338028169,6051.5,7,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.0,Low Risk,VIP Customer Benefits,1037.4
4,19.4,93.4,0,54,4402,18.68,77.6,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.0,Low Risk,Standard Customer Engagement,232.79999999999998
68,24.95,1614.9,0,72,6146,23.40434782608696,1696.6,2,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0.0,Low Risk,VIP Customer Benefits,299.4
22,75.0,1573.95,0,48,4040,68.43260869565218,1650.0,2,True,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.025,Low Risk,Standard Customer Engagement,900.0
18,78.2,1468.75,0,79,2831,77.30263157894737,1407.6,3,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0.53,Medium Risk,Security Upgrade Offer,938.4000000000001
29,94.2,2607.6,0,60,4561,86.92,2731.8,4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0.075,Low Risk,Standard Customer Engagement,1130.4
31,50.05,1523.4,0,35,4529,47.60625,1551.55,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.0,Low Risk,Standard Customer Engagement,600.5999999999999
48,69.55,3435.6,0,75,2478,70.11428571428571,3338.4,5,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,0.065,Low Risk,Standard Customer Engagement,834.5999999999999
50,90.1,4549.45,0,25,6435,89.20490196078431,4505.0,5,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,0.02,Low Risk,VIP Customer Benefits,1081.1999999999998
7,44.65,322.5,0,65,4300,40.3125,312.55,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.185,Low Risk,Standard Customer Engagement,535.8
68,80.35,5375.15,0,33,5954,77.90072463768115,5463.799999999999,3,True,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0.0,Low Risk,VIP Customer Benefits,964.1999999999999
26,98.1,2510.7,0,38,3114,92.98888888888888,2550.6,5,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0.1,Low Risk,Standard Customer Engagement,1177.1999999999998
57,53.35,3090.05,0,42,5461,53.27672413793104,3040.9500000000003,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.01,Low Risk,VIP Customer Benefits,640.2
3,19.55,61.05,0,46,3889,15.2625,58.650000000000006,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.06,Low Risk,Standard Customer Engagement,234.60000000000002
19,48.95,955.6,0,35,2394,47.78,930.05,2,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.015,Low Risk,Standard Customer Engagement,587.4000000000001
3,54.2,140.4,0,68,3167,35.1,162.60000000000002,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.76,Medium Risk,Security Upgrade Offer,650.4000000000001
59,24.45,1493.1,0,26,6196,24.885,1442.55,2,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0.005,Low Risk,VIP Customer Benefits,293.4
42,40.15,1626.05,0,68,4348,37.81511627906977,1686.3,2,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.07,Low Risk,Standard Customer Engagement,481.79999999999995
67,25.6,1784.9,0,38,4879,26.248529411764707,1715.2,2,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.0,Low Risk,Standard Customer Engagement,307.20000000000005
1,70.35,70.35,0,32,2722,35.175,70.35,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.06,Low Risk,Standard Customer Engagement,844.1999999999999
66,91.7,6075.9,0,39,5453,90.68507462686568,6052.2,8,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.0,Low Risk,VIP Customer Benefits,1100.4
61,89.2,5500.6,0,23,5536,88.71935483870968,5441.2,4,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.04,Low Risk,VIP Customer Benefits,1070.4
4,24.1,73.1,0,21,4463,14.62,96.4,2,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0.015,Low Risk,Standard Customer Engagement,289.20000000000005
64,53.85,3399.85,0,36,4954,52.30538461538461,3446.4,3,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.005,Low Risk,Standard Customer Engagement,646.2
54,115.6,6431.05,0,45,4337,116.92818181818184,6242.4,8,False,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0.015,Low Risk,Standard Customer Engagement,1387.1999999999998
1,19.75,19.75,0,33,5809,9.875,19.75,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.11,Low Risk,VIP Customer Benefits,237.0
54,24.05,1230.9,0,41,4039,22.380000000000003,1298.7,2,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0.0,Low Risk,Standard Customer Engagement,288.6
18,25.3,454.65,0,78,3416,23.928947368421053,455.4,2,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.015,Low Risk,Standard Customer Engagement,303.6
3,84.3,235.05,0,43,5828,58.7625,252.9,3,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.035,Low Risk,VIP Customer Benefits,1011.5999999999999
72,89.75,6595.9,0,60,5096,90.35479452054794,6462.0,8,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.0,Low Risk,VIP Customer Benefits,1077.0
60,97.95,5867.0,0,29,6150,96.18032786885246,5877.0,5,True,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.01,Low Risk,VIP Customer Benefits,1175.4
11,20.0,196.35,0,72,5837,16.3625,220.0,1,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0.015,Low Risk,VIP Customer Benefits,240.0
61,103.9,6449.15,0,28,4079,104.01854838709676,6337.900000000001,6,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,0.01,Low Risk,Standard Customer Engagement,1246.8000000000002
39,20.7,762.45,0,45,3733,19.06125,807.3,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.005,Low Risk,Standard Customer Engagement,248.39999999999998
37,20.15,785.75,0,65,4422,20.67763157894737,745.55,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0.0,Low Risk,Standard Customer Engagement,241.79999999999998
72,26.0,1776.0,0,20,5374,24.32876712328768,1872.0,2,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0.005,Low Risk,VIP Customer Benefits,312.0
72,77.35,5396.25,0,29,6202,73.92123287671232,5569.2,6,True,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.045,Low Risk,VIP Customer Benefits,928.1999999999999
8,66.05,574.5,0,59,4157,63.833333333333336,528.4,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.02,Low Risk,Standard Customer Engagement,792.5999999999999
22,19.9,400.3,0,43,5657,17.40434782608696,437.8,1,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.01,Low Risk,VIP Customer Benefits,238.79999999999998
38,68.15,2656.3,0,66,3371,68.11025641025641,2589.7000000000003,5,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0.03,Low Risk,Standard Customer Engagement,817.8000000000001
17,80.85,1445.95,0,24,3913,80.33055555555556,1374.4499999999998,6,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,0.015,Low Risk,Standard Customer Engagement,970.1999999999999
70,75.5,5212.65,0,62,6024,73.41760563380281,5285.0,6,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,0.055,Low Risk,VIP Customer Benefits,906.0
28,80.6,2244.95,0,70,2951,77.41206896551724,2256.8,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.15,Low Risk,Standard Customer Engagement,967.1999999999999
15,83.2,1130.0,0,36,4096,70.625,1248.0,3,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.07,Low Risk,Standard Customer Engagement,998.4000000000001
72,87.55,6463.15,0,43,5341,88.53630136986301,6303.599999999999,8,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.0,Low Risk,VIP Customer Benefits,1050.6
57,109.4,6252.7,0,65,6026,107.8051724137931,6235.8,7,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0.06,Low Risk,VIP Customer Benefits,1312.8000000000002
46,45.55,2062.15,0,27,5565,43.87553191489362,2095.3,3,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.055,Low Risk,VIP Customer Benefits,546.5999999999999
30,20.7,587.1,0,78,2492,18.93870967741936,621.0,1,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0.02,Low Risk,Standard Customer Engagement,248.39999999999998
10,75.3,720.45,0,41,4254,65.49545454545455,753.0,2,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.05,Low Risk,Standard Customer Engagement,903.5999999999999
32,93.4,2979.3,0,66,3224,90.28181818181818,2988.8,5,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,0.145,Low Risk,Standard Customer Engagement,1120.8000000000002
13,73.75,956.65,0,78,2070,68.33214285714286,958.75,2,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.21,Low Risk,Standard Customer Engagement,885.0
44,88.15,3973.2,0,59,4112,88.29333333333332,3878.6,4,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,0.025,Low Risk,Standard Customer Engagement,1057.8000000000002
9,49.2,447.9,0,22,2145,44.79,442.8,2,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.025,Low Risk,Standard Customer Engagement,590.4000000000001
67,19.65,1335.2,0,26,4994,19.63529411764706,1316.55,1,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.0,Low Risk,Standard Customer Engagement,235.79999999999998
71,105.15,7555.0,0,32,5707,104.93055555555556,7465.650000000001,6,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0.08,Low Risk,VIP Customer Benefits,1261.8000000000002
1,49.0,49.0,0,45,5289,24.5,49.0,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.055,Low Risk,VIP Customer Benefits,588.0
17,49.8,836.35,0,24,5575,46.46388888888889,846.5999999999999,3,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,0.08,Low Risk,VIP Customer Benefits,597.5999999999999
1,20.95,20.95,0,62,2285,10.475,20.95,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.075,Low Risk,Standard Customer Engagement,251.39999999999998
32,79.3,2570.0,0,27,5242,77.87878787878788,2537.6,3,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.025,Low Risk,VIP Customer Benefits,951.5999999999999
41,19.5,798.2,0,72,2446,19.004761904761907,799.5,1,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.015,Low Risk,Standard Customer Engagement,234.0
1,44.15,44.15,0,64,3103,22.075,44.15,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.125,Low Risk,Standard Customer Engagement,529.8
62,105.5,6487.2,0,56,4271,102.97142857142858,6541.0,6,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.01,Low Risk,Standard Customer Engagement,1266.0
17,92.7,1556.85,0,41,2347,86.49166666666666,1575.9,5,False,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,0.04,Low Risk,Standard Customer Engagement,1112.4
72,26.25,1988.05,0,36,5098,27.23356164383561,1890.0,2,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0.0,Low Risk,VIP Customer Benefits,315.0
56,96.95,5432.2,0,66,6484,95.30175438596493,5429.2,5,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,0.025,Low Risk,VIP Customer Benefits,1163.4
9,20.45,147.55,0,41,2392,14.755,184.05,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.025,Low Risk,Standard Customer Engagement,245.39999999999998
72,115.8,8424.9,0,80,6479,115.40958904109588,8337.6,8,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.015,Low Risk,VIP Customer Benefits,1389.6
20,108.2,2203.7,0,67,2102,104.93809523809524,2164.0,7,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.415,Low Risk,Standard Customer Engagement,1298.4
19,20.2,387.4,0,60,4821,19.37,383.8,1,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.0,Low Risk,Standard Customer Engagement,242.39999999999998
53,54.9,3045.75,0,80,5677,56.40277777777778,2909.7,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,0.04,Low Risk,VIP Customer Benefits,658.8
6,20.15,130.5,0,76,5761,18.642857142857142,120.9,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.035,Low Risk,VIP Customer Benefits,241.79999999999998
9,90.35,767.9,0,27,2993,76.78999999999999,813.15,4,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,0.05,Low Risk,Standard Customer Engagement,1084.1999999999998
8,55.75,446.8,0,38,5681,49.644444444444446,446.0,3,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.035,Low Risk,VIP Customer Benefits,669.0
71,114.6,8100.25,0,71,4071,112.50347222222224,8136.599999999999,8,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.005,Low Risk,Standard Customer Engagement,1375.1999999999998
71,66.8,4689.15,0,42,4698,65.12708333333333,4742.8,6,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,0.025,Low Risk,Standard Customer Engagement,801.5999999999999
68,100.3,6754.35,0,39,5757,97.8891304347826,6820.4,5,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,0.02,Low Risk,VIP Customer Benefits,1203.6
34,105.35,3540.65,0,74,5503,101.16142857142856,3581.9,6,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0.18,Low Risk,VIP Customer Benefits,1264.1999999999998
26,85.2,2184.6,0,52,5156,80.91111111111111,2215.2000000000003,4,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,0.025,Low Risk,VIP Customer Benefits,1022.4000000000001
7,18.95,130.55,0,26,4097,16.31875,132.65,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.0,Low Risk,Standard Customer Engagement,227.39999999999998
20,69.8,1540.35,0,33,5456,73.35,1396.0,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.07,Low Risk,VIP Customer Benefits,837.5999999999999
60,106.15,6411.25,0,32,4115,105.10245901639344,6369.0,6,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.075,Low Risk,Standard Customer Engagement,1273.8000000000002
72,20.55,1432.55,0,41,5809,19.623972602739727,1479.6,1,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0.0,Low Risk,VIP Customer Benefits,246.60000000000002
72,105.75,7629.85,0,53,5832,104.51849315068492,7614.0,6,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,0.01,Low Risk,VIP Customer Benefits,1269.0
4,25.25,101.9,0,43,3962,20.380000000000003,101.0,2,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.01,Low Risk,Standard Customer Engagement,303.0
16,19.75,313.4,0,68,3677,18.435294117647057,316.0,1,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.15,Low Risk,Standard Customer Engagement,237.0
62,104.85,6312.9,0,68,5061,100.2047619047619,6500.7,6,False,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.32,Low Risk,VIP Customer Benefits,1258.1999999999998
10,60.95,629.55,0,28,4323,57.23181818181818,609.5,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,0.03,Low Risk,Standard Customer Engagement,731.4000000000001
31,81.15,2640.55,0,25,3031,82.5171875,2515.65,3,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.055,Low Risk,Standard Customer Engagement,973.8000000000001
71,19.1,1372.45,0,72,4241,19.061805555555555,1356.1,1,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.005,Low Risk,Standard Customer Engagement,229.20000000000002
58,20.8,1212.25,0,80,4758,20.54661016949153,1206.4,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.0,Low Risk,Standard Customer Engagement,249.60000000000002
70,90.15,6237.05,0,49,5824,87.84577464788732,6310.5,8,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0.0,Low Risk,VIP Customer Benefits,1081.8000000000002
71,90.1,6310.9,0,80,5054,87.65138888888889,6397.099999999999,8,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.025,Low Risk,VIP Customer Benefits,1081.1999999999998
69,74.1,5031.0,0,34,4204,71.87142857142857,5112.9,6,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,0.01,Low Risk,Standard Customer Engagement,889.1999999999999
72,118.75,8672.45,0,49,5475,118.80068493150686,8550.0,8,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.005,Low Risk,VIP Customer Benefits,1425.0
26,85.9,2196.45,0,67,4038,81.35,2233.4,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0.115,Low Risk,Standard Customer Engagement,1030.8000000000002
33,95.0,3008.15,0,76,4639,88.47500000000001,3135.0,5,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,0.14,Low Risk,Standard Customer Engagement,1140.0
10,20.15,220.8,0,74,2836,20.07272727272728,201.5,1,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.005,Low Risk,Standard Customer Engagement,241.79999999999998
57,101.3,5779.6,0,48,4421,99.64827586206896,5774.099999999999,6,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,0.005,Low Risk,Standard Customer Engagement,1215.6
10,21.2,222.65,0,34,2066,20.24090909090909,212.0,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,0.01,Low Risk,Standard Customer Engagement,254.39999999999998
39,24.2,914.6,0,67,3109,22.865,943.8,2,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0.0,Low Risk,Standard Customer Engagement,290.4
11,20.3,246.3,0,72,4188,20.525,223.3,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.1,Low Risk,Standard Customer Engagement,243.60000000000002
68,85.3,5560.0,0,43,4732,80.57971014492753,5800.4,7,False,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.0,Low Risk,Standard Customer Engagement,1023.5999999999999
18,89.6,1633.0,0,36,2269,85.94736842105263,1612.8,4,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,0.095,Low Risk,Standard Customer Engagement,1075.1999999999998
18,56.25,969.85,0,47,2277,51.04473684210527,1012.5,3,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.01,Low Risk,Standard Customer Engagement,675.0
52,50.95,2610.65,0,73,4298,49.257547169811325,2649.4,2,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0.015,Low Risk,Standard Customer Engagement,611.4000000000001
56,115.85,6567.9,0,75,4937,115.22631578947367,6487.599999999999,8,True,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.02,Low Risk,Standard Customer Engagement,1390.1999999999998
45,103.65,4747.85,0,21,2183,103.21413043478262,4664.25,6,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.09,Low Risk,Standard Customer Engagement,1243.8000000000002
67,26.1,1759.55,0,42,6466,25.875735294117646,1748.7,2,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0.0,Low Risk,VIP Customer Benefits,313.20000000000005
3,35.1,101.1,0,35,3610,25.275,105.3,2,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.125,Low Risk,Standard Customer Engagement,421.20000000000005
65,99.1,6496.15,0,52,4574,98.42651515151516,6441.5,5,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0.025,Low Risk,Standard Customer Engagement,1189.1999999999998
63,67.25,4234.15,0,36,6438,66.15859375,4236.75,5,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,0.0,Low Risk,VIP Customer Benefits,807.0
11,25.0,300.7,0,65,5409,25.058333333333334,275.0,2,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.01,Low Risk,VIP Customer Benefits,300.0
1,59.55,59.55,0,47,5824,29.775,59.55,3,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,0.025,Low Risk,VIP Customer Benefits,714.5999999999999
