CustomerID,Gender,Tenure_Months,Contract,Monthly_Charges,Total_Charges,Churn_value
7841-FCRQD,Female,33,One year,53.75,1857.300048828125,0
7841-TZDMQ,Male,2,Month-to-month,46.0,84.5,1
7845-URHJN,Female,8,Month-to-month,20.149999618530273,156.25,1
7850-THJMU,Female,26,Two year,19.649999618530273,494.8999938964844,0
7850-VWJUU,Female,23,Month-to-month,75.0,1778.5,0
7851-FLGGQ,Male,1,Month-to-month,44.650001525878906,44.650001525878906,1
7851-WZEKY,Female,2,Month-to-month,95.1500015258789,196.89999389648438,1
7852-LECYP,Male,13,Month-to-month,93.80000305175781,1261.0,0
7853-GVUDZ,Female,1,Month-to-month,20.149999618530273,20.149999618530273,1
7853-OETYL,Female,4,Month-to-month,29.049999237060547,129.60000610351562,0
7853-WNZSY,Male,1,Month-to-month,19.75,19.75,0
7854-EDSSA,Male,22,Month-to-month,59.0,1254.699951171875,1
7854-EKTJL,Female,2,Month-to-month,19.600000381469727,35.849998474121094,1
7854-FOKSF,Male,1,Month-to-month,35.900001525878906,35.900001525878906,1
7855-DIWPO,Female,21,Month-to-month,68.6500015258789,1493.199951171875,0
7856-GANIL,Male,45,One year,98.69999694824219,4525.7998046875,0
7858-GTZSP,Female,12,Month-to-month,86.55000305175781,1066.9000244140625,0
7860-KSUGX,Male,72,Two year,64.44999694824219,4720.0,0
7860-UXCRM,Male,63,Two year,74.5,4674.5498046875,0
7861-UVUFT,Female,15,Month-to-month,84.30000305175781,1308.4000244140625,1
7868-BGSZA,Male,43,One year,80.19999694824219,3581.60009765625,0
7868-TMWMZ,Female,60,Two year,110.0,6668.35009765625,0
7869-ZYDST,Male,31,Month-to-month,59.04999923706055,1882.800048828125,0
7872-BAAZR,Female,53,One year,19.549999237060547,1007.9000244140625,0
7872-RDDLZ,Female,67,Month-to-month,54.900001525878906,3725.5,0
7873-CVMAW,Male,72,Two year,88.55000305175781,6362.35009765625,0
7874-ECPQJ,Female,4,Month-to-month,20.049999237060547,85.5,0
7876-AEHIG,Female,51,One year,60.150001525878906,3077.0,0
7876-BEUTG,Female,15,Month-to-month,48.79999923706055,720.0999755859375,0
7876-DNYAP,Female,69,Two year,19.799999237060547,1436.949951171875,0
7878-JGDKK,Male,4,Month-to-month,44.54999923706055,220.75,0
7878-RTCZG,Female,1,Month-to-month,19.899999618530273,19.899999618530273,0
7879-CGSFV,Male,55,One year,100.9000015258789,5552.0498046875,0
7880-XSOJX,Male,4,Month-to-month,42.400001525878906,146.39999389648438,0
7881-EVUAD,Female,2,Month-to-month,42.599998474121094,72.4000015258789,1
7881-INRLC,Male,45,Month-to-month,100.8499984741211,4740.0,1
7883-ROJOC,Female,19,Month-to-month,44.900001525878906,839.6500244140625,0
7890-VYYWG,Male,3,Month-to-month,36.45000076293945,93.69999694824219,1
7892-POOKP,Female,28,Month-to-month,104.80000305175781,3046.050048828125,1
7892-QVYKW,Female,23,Month-to-month,85.5999984741211,1868.4000244140625,0
7893-IXHRQ,Male,1,Month-to-month,20.549999237060547,20.549999237060547,1
7895-VONWT,Female,25,Month-to-month,48.25,1293.800048828125,0
7898-PDWQE,Male,71,Two year,80.4000015258789,5727.14990234375,0
7901-HXJVA,Male,14,Month-to-month,76.44999694824219,1117.550048828125,0
7901-IIDQV,Male,24,One year,54.599998474121094,1242.25,0
7901-TBKJX,Male,56,Month-to-month,101.05000305175781,5594.0,0
7903-CMPEY,Male,1,Month-to-month,80.30000305175781,80.30000305175781,1
7905-NJMXS,Male,7,Month-to-month,64.19999694824219,475.0,0
7905-TVXTA,Female,5,Month-to-month,64.3499984741211,352.6499938964844,0
7908-QCBCA,Female,1,Month-to-month,69.4000015258789,69.4000015258789,1
7909-FIOIY,Female,19,Month-to-month,24.850000381469727,434.79998779296875,0
7912-SYRQT,Female,7,Month-to-month,75.0999984741211,552.9500122070312,1
7916-VCCPB,Female,16,Month-to-month,73.25,1195.75,0
7919-ZODZZ,Female,10,One year,65.9000015258789,660.0499877929688,0
7921-BEPCI,Female,72,Two year,59.75,4265.0,0
7921-LMDFQ,Male,51,One year,94.0,4905.75,0
7923-IYJWY,Male,67,Two year,116.0999984741211,7839.85009765625,0
7924-GJZFI,Female,25,Month-to-month,69.30000305175781,1813.0999755859375,0
7925-PNRGI,Female,45,Month-to-month,81.30000305175781,3541.10009765625,0
7926-IJOOU,Male,1,Month-to-month,19.299999237060547,19.299999237060547,0
7927-AUXBZ,Female,30,Month-to-month,85.1500015258789,2555.89990234375,1
7928-VJYAB,Male,11,Month-to-month,90.5999984741211,1020.2000122070312,0
7929-DMBCV,Female,20,Month-to-month,81.0,1683.699951171875,0
7929-SKFGK,Male,70,Two year,114.30000305175781,8244.2998046875,0
7931-PXHFC,Male,38,One year,62.29999923706055,2354.800048828125,1
7932-WPTDS,Female,1,Month-to-month,24.799999237060547,24.799999237060547,1
7938-OUHIO,Male,3,Month-to-month,98.69999694824219,293.6499938964844,1
7940-UQQUG,Female,64,One year,104.4000015258789,6721.60009765625,0
7941-RCJOW,Male,65,Two year,19.549999237060547,1218.6500244140625,0
7943-RQCHR,Female,9,Month-to-month,94.75,889.9000244140625,1
7945-HLKEA,Female,60,One year,64.75,4039.5,0
7945-PRBVF,Male,35,Two year,21.450000762939453,705.4500122070312,0
7950-XWOVN,Male,11,Month-to-month,34.70000076293945,383.54998779296875,0
7951-QKZPL,Female,33,Two year,24.5,740.2999877929688,1
7951-VRDVK,Female,36,One year,85.8499984741211,3003.550048828125,0
7952-OBOYL,Male,3,Month-to-month,89.8499984741211,244.4499969482422,0
7954-MLBUN,Male,31,Two year,99.44999694824219,3109.89990234375,0
7956-XQWGU,Male,27,Month-to-month,19.399999618530273,460.25,0
7957-RYHQD,Female,40,Month-to-month,79.19999694824219,3233.85009765625,1
7963-GQRMY,Female,3,Month-to-month,44.29999923706055,134.5,1
7963-SHNDT,Female,52,Two year,39.099998474121094,1982.0999755859375,0
7964-VEXDG,Male,21,Month-to-month,80.3499984741211,1747.199951171875,0
7964-YESJC,Female,24,Month-to-month,66.30000305175781,1559.449951171875,0
7964-ZRKKG,Male,67,One year,88.4000015258789,5798.2998046875,0
7966-YOTQW,Male,10,Month-to-month,54.5,568.2000122070312,0
7967-HYCDE,Male,8,Month-to-month,70.69999694824219,553.4000244140625,0
7968-QUXNS,Male,6,Month-to-month,18.950000762939453,110.1500015258789,0
7969-AULMZ,Female,21,Month-to-month,97.3499984741211,2119.5,1
7969-FFOWG,Male,65,Two year,19.899999618530273,1292.5999755859375,0
7971-HLVXI,Male,72,Two year,84.5,6130.85009765625,0
7973-DZRKH,Female,66,Two year,90.94999694824219,5930.0498046875,0
7975-JMZNT,Male,66,Two year,91.69999694824219,6075.89990234375,0
7975-TZMLR,Male,47,One year,103.0999984741211,4889.2998046875,0
7976-CICYS,Male,4,Month-to-month,20.700000762939453,83.75,0
7977-HXJKU,Male,21,Two year,19.600000381469727,397.0,0
7978-DKUQH,Female,25,Month-to-month,74.5999984741211,1797.75,0
7979-CORPM,Male,24,Month-to-month,90.55000305175781,2282.550048828125,1
7980-MHFLQ,Female,72,Two year,24.899999618530273,1859.199951171875,0
7982-VCELR,Female,36,Month-to-month,94.80000305175781,3565.64990234375,0
7989-AWGEH,Male,49,Month-to-month,39.20000076293945,1838.1500244140625,0
7989-CHGTL,Male,1,Month-to-month,19.600000381469727,19.600000381469727,1
7989-VCQOH,Male,18,Month-to-month,83.25,1611.1500244140625,0
7993-NQLJE,Male,15,Month-to-month,75.0999984741211,1151.550048828125,0
7993-PYKOF,Male,8,Month-to-month,75.0,632.9500122070312,1
7994-UYIVZ,Male,8,Month-to-month,85.6500015258789,659.4500122070312,0
7994-XIRTR,Male,54,One year,65.25,3529.949951171875,0
7995-ZHHNZ,Male,42,One year,56.099998474121094,2386.85009765625,0
7996-BPXHY,Female,13,Two year,25.0,332.5,0
7996-MHXLW,Female,66,Two year,25.149999618530273,1683.5999755859375,0
7997-EASSD,Female,63,One year,81.19999694824219,4965.10009765625,0
7998-WNZEM,Male,71,Two year,80.5999984741211,5708.2001953125,0
7998-ZLXWN,Female,15,Month-to-month,20.450000762939453,330.79998779296875,0
8000-REIQB,Female,1,Month-to-month,69.94999694824219,69.94999694824219,1
8003-EWNDZ,Female,10,Month-to-month,21.200000762939453,222.64999389648438,0
8006-PYCSW,Female,2,Month-to-month,20.100000381469727,39.79999923706055,0
8007-YYPWD,Female,15,Two year,25.049999237060547,369.1000061035156,0
8008-ESFLK,Female,53,One year,110.5,5835.5,0
8008-HAWED,Male,14,Month-to-month,50.75,712.75,1
8008-OTEZX,Female,35,One year,19.649999618530273,708.7999877929688,0
8010-EZLOU,Male,15,Month-to-month,80.19999694824219,1217.25,1
8012-SOUDQ,Female,43,Month-to-month,90.25,3838.75,0
8015-IHCGW,Female,72,Two year,115.5,8425.150390625,0
8016-NCFVO,Male,55,Month-to-month,116.5,6382.5498046875,0
8016-ZMGMO,Female,66,One year,70.8499984741211,4738.85009765625,0
8017-LXHFA,Female,23,Month-to-month,94.75,2293.60009765625,1
8017-UVSZU,Female,40,Month-to-month,56.599998474121094,2379.10009765625,0
8019-ENHXU,Male,42,Month-to-month,99.44999694824219,4138.0498046875,1
8020-BWHYL,Female,15,Month-to-month,75.30000305175781,1147.449951171875,1
8022-BECSI,Male,22,One year,19.600000381469727,422.5,0
8023-QHAIO,Female,56,Month-to-month,76.8499984741211,4275.75,0
8024-XNAFQ,Female,72,Two year,107.4000015258789,7748.75,0
8028-PNXHQ,Male,62,Two year,24.25,1424.5999755859375,0
8029-XYPWT,Male,71,Two year,115.05000305175781,8016.60009765625,0
8033-ATFAS,Female,39,Month-to-month,59.849998474121094,2341.5,0
8033-VCZGH,Male,50,One year,103.94999694824219,5231.2998046875,0
8034-RYTVV,Female,55,One year,84.25,4589.85009765625,0
8035-BUYVG,Male,40,One year,42.349998474121094,1716.449951171875,1
8035-PWSEV,Female,6,Month-to-month,89.25,487.04998779296875,0
8039-ACLPL,Female,72,Two year,68.75,4888.2001953125,0
8039-EQPIM,Male,69,Two year,60.25,4055.5,0
8040-MNRTF,Female,1,Month-to-month,71.0999984741211,71.0999984741211,0
8041-TMEID,Male,63,Two year,108.5,6991.89990234375,0
8042-JVNFH,Male,1,Month-to-month,71.3499984741211,71.3499984741211,1
8042-RNLKO,Male,66,One year,25.450000762939453,1699.1500244140625,0
8043-PNYSD,Male,63,Two year,19.549999237060547,1245.5999755859375,0
8044-BGWPI,Male,12,Month-to-month,21.149999618530273,306.04998779296875,0
8046-DNVTL,Male,62,Two year,38.599998474121094,2345.550048828125,0
8048-DSDFQ,Male,1,Month-to-month,20.200000762939453,20.200000762939453,0
8049-WJCLQ,Male,10,Month-to-month,60.20000076293945,563.5,0
8050-DVOJX,Male,49,Two year,81.3499984741211,4060.89990234375,0
8050-WYBND,Female,22,One year,49.45000076293945,1031.4000244140625,0
8050-XGRVL,Female,62,One year,54.75,3425.35009765625,0
8051-HJRLT,Female,1,Month-to-month,70.55000305175781,70.55000305175781,1
8053-WWDRO,Female,6,Month-to-month,19.5,146.3000030517578,1
8058-DMYRU,Male,54,Month-to-month,90.05000305175781,4931.7998046875,0
8058-INTPH,Female,1,Month-to-month,79.6500015258789,79.6500015258789,1
8058-JMEQO,Female,9,Month-to-month,84.44999694824219,762.5,1
8059-UDZFY,Female,33,Month-to-month,105.3499984741211,3465.050048828125,0
8060-HIWJJ,Male,64,Two year,86.55000305175781,5632.5498046875,0
8062-YBDOE,Male,1,Month-to-month,69.6500015258789,69.6500015258789,1
8063-GBATB,Female,27,Month-to-month,85.25,2287.25,1
8063-RJYNF,Male,16,Month-to-month,94.25,1483.25,1
8064-RAVOH,Male,1,Month-to-month,49.849998474121094,49.849998474121094,0
8065-BVEPF,Male,65,Month-to-month,99.0999984741211,6496.14990234375,0
8065-QBYTO,Female,71,One year,99.6500015258789,7181.25,0
8065-YKXKD,Female,10,Month-to-month,74.75,799.6500244140625,1
8066-POXGX,Female,13,Month-to-month,35.099998474121094,446.1000061035156,1
8067-NIOYM,Female,24,Two year,21.100000381469727,490.6499938964844,0
8069-RHUXK,Female,67,Two year,35.70000076293945,2545.699951171875,0
8069-YQQAJ,Male,14,Month-to-month,31.100000381469727,419.70001220703125,0
8070-AAWZP,Male,24,Month-to-month,34.25,828.2000122070312,0
8071-SBTRN,Female,70,Two year,111.1500015258789,7737.5498046875,0
8073-IJDCM,Female,1,Month-to-month,20.299999237060547,20.299999237060547,1
8075-GXIUB,Male,9,One year,19.850000381469727,183.14999389648438,0
8076-FEZKJ,Male,10,One year,19.5,225.85000610351562,0
8079-XRJRS,Male,65,One year,89.75,5769.60009765625,1
8080-DDEMJ,Male,1,Month-to-month,45.099998474121094,45.099998474121094,1
8080-POTJR,Female,30,One year,79.30000305175781,2427.10009765625,0
8082-GHXOP,Male,13,Month-to-month,44.0,659.3499755859375,0
8083-YTZES,Male,4,Month-to-month,74.3499984741211,265.3500061035156,1
8084-OIVBS,Female,11,One year,20.0,211.9499969482422,0
8085-MSNLK,Female,62,Two year,113.94999694824219,6891.39990234375,0
8086-OVPWV,Male,2,Month-to-month,80.19999694824219,181.10000610351562,1
8087-LGYHQ,Male,9,Month-to-month,94.05000305175781,811.6500244140625,0
8089-UZWLX,Female,71,Two year,104.05000305175781,7413.5498046875,0
8091-TTVAX,Male,58,One year,100.3499984741211,5681.10009765625,0
8092-NLTGF,Male,72,Two year,24.75,1777.5999755859375,0
8095-WANWK,Female,10,Month-to-month,45.25,428.70001220703125,0
8096-LOIST,Female,19,Month-to-month,56.20000076293945,1093.4000244140625,0
8097-OMULG,Male,59,One year,76.75,4541.89990234375,0
8097-VBQTZ,Male,54,Month-to-month,69.9000015258789,3883.300048828125,0
8098-LLAZX,Female,4,Month-to-month,95.44999694824219,396.1000061035156,1
8098-TDCBU,Female,42,Two year,25.25,1108.199951171875,0
8099-MZPUJ,Male,48,Two year,111.80000305175781,5443.64990234375,0
8100-HZZLJ,Female,43,Month-to-month,63.95000076293945,2737.050048828125,0
8100-PNJMH,Male,68,Two year,88.8499984741211,6132.7001953125,0
8104-OSKWT,Female,12,Month-to-month,79.80000305175781,1001.2000122070312,0
8106-GWQOK,Male,38,Two year,60.0,2193.199951171875,0
8107-KNCIM,Male,14,Month-to-month,75.0999984741211,1013.3499755859375,0
8107-RZLNV,Male,72,Two year,106.30000305175781,7565.35009765625,0
8108-UXRQN,Female,11,Month-to-month,50.54999923706055,565.3499755859375,0
8109-YUOHE,Male,17,One year,56.099998474121094,946.9500122070312,0
8111-BKVDS,Female,10,Month-to-month,40.70000076293945,449.29998779296875,0
8111-RKSPX,Male,4,Month-to-month,72.19999694824219,305.54998779296875,1
8111-SLLHI,Male,39,Month-to-month,105.6500015258789,4284.7998046875,1
8118-LSUEL,Male,23,Month-to-month,106.4000015258789,2483.5,1
8118-TJAFG,Male,9,Month-to-month,101.5,906.8499755859375,0
8120-JDCAM,Male,4,Month-to-month,69.55000305175781,284.8999938964844,0
8123-QBNAZ,Female,36,Month-to-month,104.5,3684.949951171875,0
8124-NZVGJ,Female,6,One year,49.25,255.60000610351562,0
8125-QPFJD,Female,72,Two year,84.9000015258789,6065.2998046875,0
8128-YVJRG,Female,7,Month-to-month,79.6500015258789,604.7000122070312,1
8129-GMVGI,Female,56,Two year,20.049999237060547,1090.0999755859375,0
8132-YPVBX,Female,6,Month-to-month,85.94999694824219,514.5999755859375,0
8133-ANHHJ,Female,49,One year,103.0,5166.2001953125,0
8138-EALND,Male,15,Month-to-month,19.75,311.6000061035156,0
8143-ETQTI,Female,23,Two year,19.649999618530273,451.54998779296875,0
8144-DGHXP,Female,54,Two year,80.5999984741211,4299.9501953125,0
8146-QQKZH,Female,71,Two year,81.8499984741211,5924.39990234375,0
8148-BPLZQ,Male,34,Month-to-month,49.79999923706055,1734.199951171875,0
8148-NLEGT,Female,42,Two year,22.950000762939453,1014.25,0
8148-WOCMK,Male,8,Two year,19.600000381469727,125.0,0
8149-AIQCG,Male,39,Month-to-month,73.1500015258789,2730.85009765625,0
8149-RSOUN,Female,1,Month-to-month,93.8499984741211,93.8499984741211,1
8150-QUDFX,Male,2,Month-to-month,19.850000381469727,51.599998474121094,0
8152-UOBNY,Female,50,One year,106.80000305175781,5347.9501953125,0
8152-VETUR,Female,72,Two year,97.69999694824219,6869.7001953125,0
8155-IBNHG,Female,24,Month-to-month,75.4000015258789,1747.8499755859375,1
8158-WPEZG,Male,11,Month-to-month,35.650001525878906,425.1000061035156,0
8160-HOWOX,Female,7,Month-to-month,66.8499984741211,458.1000061035156,0
8161-QYMTT,Male,7,Month-to-month,94.0999984741211,701.2999877929688,0
8164-OCKUJ,Female,59,Two year,20.600000381469727,1286.0,0
8165-CBKXO,Male,66,Two year,56.75,3708.39990234375,0
8165-ZJRNM,Female,72,Two year,23.75,1679.25,0
8166-ORCHU,Male,33,One year,93.55000305175781,3055.5,0
8166-ZZTFS,Female,66,Two year,80.55000305175781,5265.10009765625,1
8167-GJLRN,Male,3,Month-to-month,30.399999618530273,82.1500015258789,0
8168-UQWWF,Female,11,Month-to-month,97.8499984741211,1105.4000244140625,1
8169-SAEJD,Male,69,Two year,56.54999923706055,3952.64990234375,0
8173-RXAYP,Female,24,Two year,19.700000762939453,452.54998779296875,0
8174-LNWMW,Female,31,Two year,20.899999618530273,689.3499755859375,0
8174-TBVCF,Female,70,Two year,94.80000305175781,6859.0498046875,0
8178-EYZUO,Male,46,Month-to-month,93.69999694824219,4154.7998046875,1
8180-AKMJV,Female,1,Month-to-month,44.54999923706055,44.54999923706055,0
8181-YHCMF,Female,68,Two year,60.29999923706055,4109.0,0
8182-BJDSI,Female,28,Month-to-month,89.94999694824219,2625.550048828125,1
8182-PNAGI,Male,12,Month-to-month,50.25,593.75,1
8183-ONMXC,Female,2,Month-to-month,80.75,159.4499969482422,1
8184-WMOFI,Male,62,One year,71.4000015258789,4487.2998046875,0
8185-UPYBR,Male,6,Month-to-month,75.5,438.0,1
8189-DUKMV,Female,4,One year,20.5,79.05000305175781,0
8189-HBVRW,Female,53,Month-to-month,90.80000305175781,4921.2001953125,0
8189-XRIKE,Female,32,Month-to-month,90.94999694824219,2897.949951171875,0
8190-ZTQFB,Male,41,One year,51.349998474121094,2075.10009765625,0
8191-XWSZG,Female,52,One year,20.649999618530273,1022.9500122070312,0
8194-PEEBY,Female,24,One year,19.899999618530273,533.5,0
8197-BFWVU,Female,72,Two year,93.25,6688.9501953125,0
8198-RKSZG,Female,14,Month-to-month,80.44999694824219,1137.050048828125,0
8199-ZLLSA,Male,67,One year,118.3499984741211,7804.14990234375,1
8200-KLNYW,Female,21,One year,80.9000015258789,1714.949951171875,0
8200-LGKSR,Male,71,Two year,83.19999694824219,6126.10009765625,0
8201-AAXCB,Male,25,Month-to-month,60.349998474121094,1404.6500244140625,0
8203-XJZRC,Male,1,Month-to-month,20.25,20.25,0
8204-TIFGJ,Female,23,Month-to-month,20.299999237060547,470.6000061035156,0
8204-YJCLA,Male,72,Two year,64.80000305175781,4732.35009765625,0
8205-MQUGY,Male,12,Month-to-month,49.20000076293945,571.1500244140625,0
8205-OTCHB,Male,22,One year,43.75,903.5999755859375,1
8205-VSLRB,Male,70,Two year,77.30000305175781,5498.2001953125,0
8207-DMRVL,Male,72,Two year,114.55000305175781,8306.0498046875,0
8207-VVMYB,Female,70,Two year,26.0,2006.949951171875,0
8208-EUMTE,Male,16,Two year,54.849998474121094,916.1500244140625,0
8212-CRQXP,Female,22,Month-to-month,80.0,1706.449951171875,0
8212-DJRCH,Male,5,Month-to-month,90.3499984741211,434.5,0
8213-TAZPM,Female,69,One year,108.75,7493.0498046875,0
8215-NGSPE,Female,42,Two year,20.0,833.5499877929688,0
8216-AZUUZ,Female,42,Two year,100.4000015258789,4303.64990234375,0
8217-QYOHV,Male,5,Month-to-month,55.75,266.95001220703125,0
8218-FFJDS,Female,72,Two year,86.4000015258789,6058.9501953125,0
8219-VYBVI,Male,39,Two year,25.0,1004.3499755859375,0
8220-OCUFY,Female,21,One year,60.25,1258.3499755859375,0
8221-EQDGL,Male,35,Month-to-month,61.0,2130.449951171875,0
8221-HVAYI,Male,35,Two year,69.1500015258789,2490.14990234375,0
8224-DWCKX,Male,12,Month-to-month,73.30000305175781,828.0499877929688,0
8224-IVVPA,Female,27,Month-to-month,56.70000076293945,1652.949951171875,0
8224-KDLKN,Male,72,Two year,25.0,1738.9000244140625,0
8224-UAXBZ,Female,58,One year,45.349998474121094,2540.10009765625,0
8225-BTJAU,Male,10,Month-to-month,79.25,793.5499877929688,1
8226-BXGES,Male,64,One year,89.44999694824219,5692.64990234375,0
8229-BUJHX,Female,71,Two year,20.5,1500.949951171875,0
8229-MYEJZ,Female,10,Month-to-month,51.20000076293945,498.25,0
8229-TNIQA,Female,4,Month-to-month,45.29999923706055,196.9499969482422,1
8231-BSWXX,Male,71,One year,79.05000305175781,5552.5,0
8232-CTLKO,Female,66,Two year,59.75,3996.800048828125,0
8232-UTFOZ,Male,69,Two year,19.950000762939453,1399.3499755859375,0
8234-GSZYK,Male,43,Two year,26.450000762939453,1110.050048828125,0
8237-ULIXL,Female,72,Two year,24.850000381469727,1871.8499755859375,0
8241-JUIQO,Female,61,One year,19.450000762939453,1336.3499755859375,0
8242-JSVBO,Male,7,Month-to-month,44.650001525878906,322.5,0
8242-PDSGJ,Male,70,Two year,39.150001525878906,2692.75,0
8242-SOQUO,Female,5,Month-to-month,84.69999694824219,392.5,0
8245-UMPYT,Female,16,Month-to-month,96.4000015258789,1581.199951171875,1
8246-SHFGA,Male,17,Month-to-month,21.100000381469727,385.54998779296875,0
8249-THVEC,Male,51,One year,19.399999618530273,997.75,0
8250-ZNGGW,Female,5,Month-to-month,59.900001525878906,287.8500061035156,0
8257-RZAHR,Female,14,Month-to-month,64.69999694824219,941.0,1
8258-GSTJK,Male,3,Month-to-month,77.0,237.75,1
8259-DZLIZ,Female,64,One year,53.849998474121094,3399.85009765625,0
8259-NFJTV,Female,7,Month-to-month,34.650001525878906,246.60000610351562,0
8260-NGFNY,Female,1,Month-to-month,25.200000762939453,25.200000762939453,1
8261-GWDBQ,Female,60,Two year,116.05000305175781,6925.89990234375,0
8262-COGGB,Male,1,Month-to-month,20.450000762939453,20.450000762939453,0
8263-JQAIK,Male,2,Month-to-month,24.450000762939453,47.5,1
8263-OKETD,Female,20,Month-to-month,68.9000015258789,1370.3499755859375,0
8263-QMNTJ,Male,72,Two year,115.55000305175781,8425.2998046875,0
8265-HKSOW,Female,72,Two year,107.44999694824219,7658.2998046875,0
8266-VBFQL,Male,4,Month-to-month,90.4000015258789,356.6499938964844,0
8267-KFGYD,Male,1,Month-to-month,21.049999237060547,21.049999237060547,0
8267-ZNYVZ,Female,33,One year,103.75,3361.050048828125,1
8268-YDIXR,Male,56,One year,93.1500015258789,5253.9501953125,0
8270-RKSAP,Male,9,Month-to-month,70.5,597.9000244140625,0
8272-ONJLV,Male,12,One year,95.69999694824219,1184.0,0
8276-MQBYC,Male,51,Month-to-month,97.80000305175781,4913.2998046875,1
8277-RVRSV,Female,33,One year,24.149999618530273,800.2999877929688,0
8280-MQRQN,Female,1,Month-to-month,50.45000076293945,50.45000076293945,1
8285-ABVLB,Female,70,Two year,19.850000381469727,1328.3499755859375,0
8286-AFUYI,Male,1,Month-to-month,47.95000076293945,47.95000076293945,0
8290-YWKHZ,Female,32,Month-to-month,93.19999694824219,2931.0,1
8292-FRFZQ,Female,39,One year,41.150001525878906,1700.9000244140625,0
8292-ITGYJ,Female,45,Two year,24.649999618530273,1138.800048828125,0
8292-TYSPY,Male,19,Month-to-month,55.0,1046.5,1
8294-UIMBA,Female,30,One year,94.4000015258789,2638.10009765625,0
8295-FHIVV,Male,7,Month-to-month,19.399999618530273,168.64999389648438,0
8295-KMENE,Female,59,Two year,76.44999694824219,4519.5,0
8305-VHZBZ,Male,1,Month-to-month,20.200000762939453,20.200000762939453,1
8309-IEYJD,Female,1,Month-to-month,70.5999984741211,70.5999984741211,0
8309-PPCED,Female,72,Two year,110.44999694824219,7982.5,0
8311-UEUAB,Female,67,Two year,75.5,5229.4501953125,0
8313-AFGBW,Male,47,Two year,73.5999984741211,3522.64990234375,0
8313-KTIHG,Male,4,Month-to-month,61.29999923706055,249.39999389648438,0
8313-NDOIA,Female,24,Month-to-month,104.1500015258789,2494.64990234375,0
8314-DPQHL,Male,9,One year,50.79999923706055,463.6000061035156,0
8314-HTWVE,Female,7,Two year,19.850000381469727,144.14999389648438,0
8316-BBQAY,Female,65,Two year,59.95000076293945,3921.10009765625,0
8317-BVKSO,Male,14,Month-to-month,20.049999237060547,299.29998779296875,0
8318-LCNBW,Male,35,One year,53.150001525878906,1930.9000244140625,0
8319-QBEHW,Male,26,One year,39.95000076293945,1023.75,0
8325-QRPZR,Female,7,Month-to-month,75.1500015258789,525.0,0
8327-LZKAS,Female,43,One year,107.55000305175781,4533.89990234375,1
8327-WKMIE,Male,37,One year,20.149999618530273,785.75,0
8328-SKJNO,Male,23,One year,40.650001525878906,947.4000244140625,0
8329-GWVPJ,Female,50,Month-to-month,69.75,3557.699951171875,0
8329-IBCTI,Female,1,Month-to-month,19.649999618530273,19.649999618530273,1
8329-UTMVM,Male,27,One year,104.6500015258789,2964.0,0
8331-ZXFOE,Female,58,One year,71.0999984741211,4299.2001953125,0
8332-OSJDW,Male,12,One year,26.399999618530273,314.95001220703125,0
8336-TAVKX,Female,72,Two year,78.44999694824219,5682.25,0
8337-MSSXB,Female,14,Month-to-month,86.30000305175781,1180.949951171875,1
8337-UPOAQ,Male,10,Month-to-month,89.80000305175781,914.2999877929688,1
8338-QIUNR,Male,72,Two year,66.5,4811.60009765625,0
8344-WFMFH,Male,9,Month-to-month,50.099998474121094,484.04998779296875,0
8345-MVDYC,Female,45,Two year,81.6500015258789,3618.699951171875,0
8347-GDTMP,Female,64,Two year,19.450000762939453,1225.6500244140625,0
8348-HFYIV,Male,2,Month-to-month,49.25,90.3499984741211,1
8348-JLBUG,Male,64,One year,80.30000305175781,5017.7001953125,0
8350-NYMVI,Female,39,Month-to-month,41.099998474121094,1597.050048828125,0
8356-WUAOJ,Female,1,Month-to-month,45.0,45.0,0
8357-EQXFO,Female,7,Month-to-month,95.3499984741211,660.9000244140625,1
8361-LBRDI,Female,58,Two year,24.350000381469727,1423.8499755859375,0
8361-LTMKD,Male,4,Month-to-month,74.4000015258789,306.6000061035156,1
8364-TRMMK,Female,3,Month-to-month,50.650001525878906,151.3000030517578,1
8372-JUXUI,Male,1,Month-to-month,74.3499984741211,74.3499984741211,1
8374-UULRV,Male,72,Two year,86.05000305175781,6309.64990234375,0
8374-XGEJJ,Male,43,Month-to-month,101.0,4388.39990234375,1
8375-DKEBR,Female,1,Month-to-month,69.5999984741211,69.5999984741211,1
8375-KVTHK,Male,68,One year,100.30000305175781,6754.35009765625,0
8378-LKJAF,Male,38,Month-to-month,101.1500015258789,3956.699951171875,0
8380-MQINP,Female,55,Two year,20.299999237060547,1079.050048828125,0
8380-PEFPE,Male,1,Month-to-month,71.6500015258789,71.6500015258789,1
8382-SHQEH,Female,8,Month-to-month,84.9000015258789,764.9500122070312,1
8383-SGHJU,Female,33,One year,59.400001525878906,1952.800048828125,0
8384-FZBJK,Female,57,Month-to-month,100.5999984741211,5611.7001953125,0
8387-MOJJT,Female,42,Month-to-month,77.94999694824219,3384.0,1
8387-UGUSU,Female,15,Month-to-month,20.049999237060547,284.29998779296875,0
8388-DMKAE,Female,8,Two year,20.25,174.64999389648438,0
8388-FYNPZ,Male,4,Month-to-month,56.75,245.14999389648438,0
8390-FESFV,Female,62,Two year,84.5,5193.2001953125,0
8393-DLHGA,Male,25,Month-to-month,95.9000015258789,2448.75,1
