CustomerID,Count,Country,State,City,Zip_Code,Lat_Long,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn_Label,Churn_Value,Churn_Score,CLTV,Churn_Reason,Column1
9600-UDOPK,1,United States,California,San Francisco,94117,"37.770533, -122.445121",37.77053451538086,-122.44512176513672,Male,False,True,False,30,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Credit card (automatic),94.05000305175781,2866.449951171875,Yes,1,68,4095,Lack of self-service on Website,1.0
9601-BRXPO,1,United States,California,San Diego,92129,"32.961064, -117.134917",32.961063385009766,-117.13491821289062,Female,False,True,False,25,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Bank transfer (automatic),104.94999694824219,2566.5,Yes,1,66,3642,Service dissatisfaction,1.0
9602-WCXPI,1,United States,California,Hemet,92544,"33.644585, -116.871544",33.64458465576172,-116.87154388427734,Male,False,False,False,50,True,False,No,,,,,,,One year,False,Credit card (automatic),20.149999618530273,989.0499877929688,No,0,29,5249,,
9603-OAIHC,1,United States,California,Palmdale,93551,"34.613476, -118.256358",34.61347579956055,-118.25635528564453,Male,True,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.05000305175781,70.05000305175781,No,0,51,2469,,1.0
9605-WGJVW,1,United States,California,Stockton,95204,"37.974498, -121.319568",37.9744987487793,-121.31956481933594,Female,True,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.19999694824219,70.19999694824219,No,0,47,2422,,1.0
9606-PBKBQ,1,United States,California,Long Beach,90813,"33.781086, -118.199049",33.78108596801758,-118.19905090332031,Male,True,True,False,32,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.0,2642.050048828125,Yes,1,94,4584,Attitude of support person,1.0
9609-BENEA,1,United States,California,Chula Vista,91914,"32.688506, -116.938632",32.688507080078125,-116.93862915039062,Male,False,True,False,35,True,True,DSL,False,True,False,True,True,False,One year,True,Electronic check,69.0,2441.699951171875,No,0,59,5283,,
9610-WCESF,1,United States,California,Sacramento,95828,"38.486938, -121.395805",38.4869384765625,-121.39580535888672,Male,False,False,False,67,False,,DSL,True,False,False,True,True,False,Two year,False,Electronic check,43.900001525878906,3097.199951171875,No,0,62,6344,,
9611-CTWIH,1,United States,California,Garden Grove,92841,"33.786738, -117.982564",33.786739349365234,-117.9825668334961,Female,False,False,False,3,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.44999694824219,240.4499969482422,Yes,1,84,3591,Competitor made better offer,1.0
9614-RMGHA,1,United States,California,Dulzura,91917,"32.622999, -116.687855",32.62299728393555,-116.68785858154297,Male,False,True,False,65,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Bank transfer (automatic),91.8499984741211,5940.85009765625,Yes,1,82,5530,Attitude of support person,1.0
9617-INGJY,1,United States,California,Manhattan Beach,90266,"33.889632, -118.39737",33.88963317871094,-118.39736938476562,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.5999984741211,70.5999984741211,No,0,61,3530,,1.0
9617-UDPEU,1,United States,California,Loyalton,96118,"39.637471, -120.226338",39.63747024536133,-120.2263412475586,Female,False,False,False,22,True,False,No,,,,,,,One year,True,Mailed check,19.25,412.54998779296875,No,0,52,2691,,
9618-LFJRU,1,United States,California,Inglewood,90303,"33.936291, -118.332639",33.9362907409668,-118.3326416015625,Female,False,False,False,4,True,False,No,,,,,,,Month-to-month,False,Credit card (automatic),20.450000762939453,82.8499984741211,No,0,40,4344,,
9619-GSATL,1,United States,California,Dos Rios,95429,"39.756049, -123.358701",39.75605010986328,-123.35870361328125,Female,False,False,False,43,True,False,DSL,False,True,False,True,False,False,One year,False,Electronic check,55.45000076293945,2444.25,No,0,48,3350,,
9620-ENEJV,1,United States,California,Vina,96092,"39.955164, -122.018567",39.95516586303711,-122.01856994628906,Female,False,False,False,6,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),70.55000305175781,433.95001220703125,No,0,52,4059,,1.0
9620-QJREV,1,United States,California,Weldon,93283,"35.55647, -118.244914",35.55646896362305,-118.24491119384766,Male,False,False,False,47,True,False,No,,,,,,,One year,False,Credit card (automatic),20.549999237060547,1013.0499877929688,No,0,56,3313,,
9621-OUPYD,1,United States,California,Lancaster,93536,"34.741406, -118.38111",34.74140548706055,-118.38111114501953,Female,False,True,False,25,True,False,No,,,,,,,One year,True,Bank transfer (automatic),20.200000762939453,507.8999938964844,No,0,23,4129,,
9624-EGDEQ,1,United States,California,Palo Alto,94304,"37.386978, -122.177746",37.38697814941406,-122.17774963378906,Female,False,False,False,37,True,False,No,,,,,,,Two year,False,Mailed check,19.799999237060547,813.2999877929688,No,0,61,5336,,
9625-QNLUX,1,United States,California,San Jose,95138,"37.246064, -121.749494",37.246063232421875,-121.74949645996094,Male,False,True,True,68,True,False,Fiber optic,True,True,True,False,True,True,Two year,True,Credit card (automatic),103.25,7074.39990234375,No,0,22,4751,,
9625-QSTYE,1,United States,California,San Francisco,94131,"37.746699, -122.442833",37.746700286865234,-122.44283294677734,Female,False,False,False,13,True,False,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,81.1500015258789,952.2999877929688,Yes,1,79,4806,Service dissatisfaction,1.0
9625-RZFUK,1,United States,California,Alameda,94502,"37.724817, -122.224363",37.724815368652344,-122.224365234375,Male,False,True,True,63,True,False,No,,,,,,,Two year,False,Mailed check,19.700000762939453,1275.8499755859375,No,0,63,4235,,
9626-VFRGG,1,United States,California,Susanville,96130,"40.559177, -120.612113",40.55917739868164,-120.61211395263672,Female,False,False,True,41,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Bank transfer (automatic),88.5,3645.050048828125,No,0,27,5984,,1.0
9626-WEQRM,1,United States,California,Cedarville,96104,"41.505916, -120.152505",41.505916595458984,-120.15250396728516,Female,False,False,False,4,False,,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,29.149999618530273,110.05000305175781,No,0,78,2657,,
9629-NHXFW,1,United States,California,Downey,90241,"33.940884, -118.128628",33.94088363647461,-118.12863159179688,Female,False,True,True,1,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.399999618530273,19.399999618530273,No,0,72,3160,,
9631-RXVJM,1,United States,California,San Francisco,94102,"37.7795, -122.419233",37.77949905395508,-122.41923522949219,Male,False,False,False,35,True,False,No,,,,,,,Two year,False,Mailed check,19.25,677.9000244140625,No,0,77,2682,,
9631-XEYKE,1,United States,California,Rialto,92377,"34.156758, -117.404686",34.15675735473633,-117.4046859741211,Male,False,False,False,3,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),50.400001525878906,137.25,No,0,53,4639,,
9633-DENPU,1,United States,California,Long Beach,90804,"33.783047, -118.1486",33.78304672241211,-118.14859771728516,Female,False,True,False,47,True,False,DSL,False,True,False,False,True,False,Month-to-month,True,Bank transfer (automatic),58.599998474121094,2723.39990234375,No,0,33,2613,,
9633-XQABV,1,United States,California,Los Banos,93635,"36.995162, -120.955099",36.99516296386719,-120.9551010131836,Female,False,False,False,3,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.25,229.6999969482422,No,0,46,2156,,1.0
9637-CDTKZ,1,United States,California,Panorama City,91402,"34.223768, -118.445461",34.2237663269043,-118.4454574584961,Male,False,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),114.0999984741211,8086.39990234375,No,0,61,4965,,
9637-EIHEQ,1,United States,California,Thermal,92274,"33.53604, -116.119222",33.536041259765625,-116.11922454833984,Female,False,False,False,1,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Electronic check,50.79999923706055,50.79999923706055,Yes,1,68,4535,Don't know,
9638-JIQYA,1,United States,California,Ballico,95303,"37.4695, -120.672724",37.46950149536133,-120.67272186279297,Male,False,False,False,2,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),24.899999618530273,49.70000076293945,No,0,41,4033,,
9639-BUJXT,1,United States,California,Santee,92071,"32.847336, -116.997605",32.84733581542969,-116.99760437011719,Male,False,False,False,63,True,False,No,,,,,,,One year,False,Mailed check,20.5,1328.1500244140625,No,0,28,5997,,
9640-ZSLDC,1,United States,California,Lagunitas,94938,"38.021772, -122.691744",38.02177047729492,-122.69174194335938,Female,False,True,True,53,True,False,DSL,False,False,True,False,False,True,One year,False,Credit card (automatic),60.599998474121094,3297.0,No,0,38,4854,,
9643-AVVWI,1,United States,California,Los Angeles,90003,"33.964131, -118.272783",33.96413040161133,-118.27278137207031,Female,False,True,True,3,True,False,Fiber optic,False,True,False,True,False,False,Month-to-month,True,Electronic check,80.0,241.3000030517578,No,0,76,4264,,1.0
9643-YBLUR,1,United States,California,West Covina,91791,"34.061634, -117.893169",34.0616340637207,-117.8931655883789,Male,False,True,False,9,True,True,DSL,False,True,True,False,False,True,Month-to-month,True,Credit card (automatic),69.05000305175781,653.9500122070312,No,0,60,2907,,
9644-KVCNC,1,United States,California,Fountain Valley,92708,"33.712036, -117.950113",33.7120361328125,-117.95011138916016,Female,False,False,False,66,True,True,Fiber optic,False,False,True,False,True,False,One year,True,Bank transfer (automatic),92.1500015258789,6056.89990234375,No,0,77,4928,,
9644-UMGQA,1,United States,California,Penn Valley,95946,"39.203817, -121.19584",39.20381546020508,-121.19583892822266,Male,False,True,True,6,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,49.150001525878906,295.6499938964844,No,0,43,4076,,
9646-NMHXE,1,United States,California,San Geronimo,94963,"38.00474, -122.663717",38.00474166870117,-122.6637191772461,Male,False,True,False,47,True,False,No,,,,,,,Two year,False,Mailed check,19.649999618530273,973.0999755859375,No,0,77,2021,,
9647-ERGBE,1,United States,California,Turlock,95380,"37.474396, -120.875917",37.474395751953125,-120.87591552734375,Female,False,True,False,30,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.05000305175781,3046.14990234375,Yes,1,100,4664,Lack of affordable download/upload speed,1.0
9648-BCHKM,1,United States,California,Palmdale,93550,"34.536232, -118.082935",34.536231994628906,-118.08293151855469,Female,False,True,True,18,True,True,No,,,,,,,Two year,True,Credit card (automatic),24.649999618530273,471.3500061035156,No,0,78,5231,,
9650-VBUOG,1,United States,California,Tranquillity,93668,"36.635661, -120.288644",36.63566207885742,-120.28864288330078,Male,False,True,True,38,True,True,No,,,,,,,Two year,False,Credit card (automatic),25.049999237060547,963.9500122070312,No,0,73,3772,,
9651-GTSAQ,1,United States,California,Corning,96021,"39.913777, -122.289984",39.91377639770508,-122.28998565673828,Female,False,True,False,53,True,False,Fiber optic,True,True,True,False,True,True,One year,True,Bank transfer (automatic),106.0999984741211,5769.75,Yes,1,94,4471,Attitude of support person,
9658-WYUFB,1,United States,California,Lathrop,95330,"37.80821, -121.308401",37.80820846557617,-121.30840301513672,Female,False,False,False,17,True,True,Fiber optic,True,True,False,False,True,False,Month-to-month,True,Electronic check,94.4000015258789,1617.5,Yes,1,66,2825,Competitor offered more data,1.0
9659-QEQSY,1,United States,California,Los Angeles,90018,"34.028735, -118.317236",34.02873611450195,-118.3172378540039,Female,False,False,False,45,True,True,Fiber optic,True,True,True,True,True,True,Month-to-month,True,Electronic check,115.6500015258789,5125.5,No,0,75,3974,,1.0
9659-ZTWSM,1,United States,California,Los Angeles,90013,"34.044639, -118.240413",34.044639587402344,-118.24040985107422,Male,True,True,False,66,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Bank transfer (automatic),107.3499984741211,7051.9501953125,No,0,53,4138,,
9661-ACXBS,1,United States,California,San Rafael,94901,"37.972662, -122.491452",37.97266387939453,-122.491455078125,Female,False,False,False,42,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,True,Electronic check,105.19999694824219,4400.75,Yes,1,89,2317,Competitor made better offer,1.0
9661-JALZV,1,United States,California,Atascadero,93422,"35.453912, -120.69461",35.45391082763672,-120.69461059570312,Female,False,False,False,58,True,True,No,,,,,,,Two year,True,Credit card (automatic),24.700000762939453,1519.0,No,0,54,5138,,
9661-MHUMO,1,United States,California,Mather,95655,"38.549822, -121.266725",38.54982376098633,-121.2667236328125,Male,True,True,True,1,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Credit card (automatic),49.25,49.25,Yes,1,84,4478,Service dissatisfaction,
9667-EQRXU,1,United States,California,Boron,93516,"34.95703, -117.73045",34.95703125,-117.73045349121094,Female,True,False,False,30,False,,DSL,False,False,True,False,True,False,Month-to-month,True,Electronic check,40.29999923706055,1172.949951171875,Yes,1,94,3016,Don't know,
9667-TKTVZ,1,United States,California,Los Osos,93402,"35.279984, -120.824288",35.27998352050781,-120.82428741455078,Female,False,False,False,2,True,True,DSL,False,False,False,True,False,False,Month-to-month,True,Mailed check,54.349998474121094,117.05000305175781,No,0,71,4916,,
9668-PUGNU,1,United States,California,Big Sur,93920,"36.092975, -121.549826",36.09297561645508,-121.5498275756836,Male,False,True,False,71,True,True,No,,,,,,,Two year,True,Electronic check,24.5,1816.199951171875,No,0,38,4058,,
9670-BPNXF,1,United States,California,Glennville,93226,"35.735694, -118.738483",35.735694885253906,-118.73847961425781,Female,False,False,False,45,True,False,DSL,True,True,False,True,False,False,One year,True,Credit card (automatic),62.54999923706055,2796.449951171875,No,0,80,2935,,
9674-EHPPG,1,United States,California,Berkeley,94707,"37.897753, -122.279391",37.89775466918945,-122.27938842773438,Male,False,True,False,46,False,,DSL,True,False,True,True,False,False,Two year,False,Credit card (automatic),40.400001525878906,1842.699951171875,No,0,44,2519,,
9675-ICXCT,1,United States,California,El Cajon,92021,"32.832706, -116.873258",32.832706451416016,-116.87326049804688,Male,False,True,False,72,True,False,DSL,True,False,True,True,True,True,Two year,True,Electronic check,80.80000305175781,5728.5498046875,No,0,75,4689,,
9677-AVKED,1,United States,California,La Verne,91750,"34.144703, -117.770299",34.14470291137695,-117.77030181884766,Female,False,False,True,53,True,True,DSL,False,True,True,True,True,True,One year,True,Electronic check,84.5999984741211,4449.75,No,0,60,4733,,
9680-NIAUV,1,United States,California,West Hills,91307,"34.199787, -118.68493",34.19978713989258,-118.68492889404297,Female,False,True,False,72,True,True,Fiber optic,True,True,True,False,True,True,Two year,False,Credit card (automatic),109.69999694824219,8129.2998046875,No,0,74,5945,,
9681-KYGYB,1,United States,California,Kelseyville,95451,"38.93496, -122.792243",38.934959411621094,-122.79224395751953,Male,True,True,False,49,True,True,Fiber optic,True,True,True,False,False,False,Month-to-month,True,Electronic check,88.19999694824219,4159.4501953125,No,0,24,5987,,1.0
9681-OXGVC,1,United States,California,Laytonville,95454,"39.806141, -123.531098",39.8061408996582,-123.53109741210938,Female,False,False,False,5,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.5,514.0,Yes,1,85,5180,Competitor made better offer,1.0
9685-WKZGT,1,United States,California,Carmichael,95608,"38.626128, -121.328011",38.626129150390625,-121.32801055908203,Male,True,False,False,14,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.94999694824219,1036.75,Yes,1,70,2075,Extra data charges,1.0
9688-YGXVR,1,United States,California,Salida,95368,"37.713152, -121.08739",37.71315383911133,-121.08738708496094,Female,False,False,False,44,True,False,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Credit card (automatic),88.1500015258789,3973.199951171875,No,0,59,4112,,1.0
9689-PTNPG,1,United States,California,Vidal,92280,"34.264124, -114.717964",34.26412582397461,-114.71796417236328,Male,False,False,False,2,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.25,144.5500030517578,Yes,1,80,5055,Competitor had better devices,1.0
9691-HKOVS,1,United States,California,San Jose,95125,"37.294926, -121.894763",37.294925689697266,-121.89476013183594,Female,False,True,False,55,True,True,DSL,True,True,True,True,True,True,One year,True,Electronic check,90.1500015258789,4916.9501953125,No,0,77,4712,,
9692-TUSXH,1,United States,California,Los Angeles,90041,"34.137412, -118.207607",34.137413024902344,-118.20760345458984,Female,False,False,False,18,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,96.05000305175781,1740.699951171875,Yes,1,97,5581,Competitor offered higher download speeds,1.0
9693-XMUOB,1,United States,California,Palo Alto,94304,"37.386978, -122.177746",37.38697814941406,-122.17774963378906,Male,True,True,False,59,False,,DSL,False,True,False,False,True,True,Month-to-month,True,Electronic check,50.25,2997.449951171875,No,0,27,5546,,
9695-IDRZR,1,United States,California,Greenville,95947,"40.160386, -120.835428",40.16038513183594,-120.8354263305664,Female,False,False,True,34,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),116.1500015258789,3946.89990234375,No,0,46,5104,,
9696-RMYBA,1,United States,California,Los Angeles,90003,"33.964131, -118.272783",33.96413040161133,-118.27278137207031,Male,False,False,False,5,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Mailed check,80.0999984741211,398.54998779296875,No,0,22,5225,,1.0
9699-UBQFS,1,United States,California,Los Angeles,90065,"34.108833, -118.229715",34.10883331298828,-118.2297134399414,Female,True,True,False,43,True,True,Fiber optic,True,True,False,False,True,False,Month-to-month,True,Electronic check,94.5,4156.7998046875,No,0,32,4745,,1.0
9700-ISPUP,1,United States,California,Valley Center,92082,"33.25283, -116.986079",33.252830505371094,-116.98607635498047,Female,False,True,True,10,True,False,DSL,False,True,False,True,False,True,Month-to-month,True,Electronic check,65.5,616.9000244140625,No,0,44,3137,,
9700-ZCLOT,1,United States,California,Claremont,91711,"34.127621, -117.717863",34.127620697021484,-117.71786499023438,Male,False,False,False,2,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.0,32.70000076293945,No,0,77,3922,,
9701-CDXHR,1,United States,California,Apple Valley,92307,"34.55082, -117.122396",34.550819396972656,-117.12239837646484,Female,False,True,False,51,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,69.1500015258789,3649.60009765625,No,0,55,5187,,1.0
9702-AIUJO,1,United States,California,Santa Paula,93060,"34.402343, -119.094824",34.40234375,-119.0948257446289,Male,False,True,True,50,True,False,DSL,False,False,False,False,False,False,One year,True,Bank transfer (automatic),44.79999923706055,2230.85009765625,No,0,44,6115,,
9705-IOVQQ,1,United States,California,Huntington Park,90255,"33.97803, -118.217141",33.978031158447266,-118.2171401977539,Male,True,True,True,61,True,True,Fiber optic,False,True,False,False,True,True,One year,False,Electronic check,99.0,5969.2998046875,No,0,20,5177,,
9705-ZJBCG,1,United States,California,Frazier Park,93222,"34.907911, -119.234281",34.90790939331055,-119.23428344726562,Female,False,True,True,13,True,False,DSL,True,False,False,True,False,False,One year,False,Bank transfer (automatic),54.150001525878906,701.0499877929688,No,0,43,4977,,
9708-HPXWZ,1,United States,California,El Sobrante,94803,"37.963995, -122.288296",37.96399688720703,-122.28829956054688,Male,True,False,False,5,False,,DSL,False,False,True,True,True,False,Month-to-month,False,Credit card (automatic),45.400001525878906,214.75,No,0,68,2599,,
9708-KFDBY,1,United States,California,Oceanside,92054,"33.351059, -117.420557",33.35105895996094,-117.4205551147461,Male,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Credit card (automatic),20.549999237060547,20.549999237060547,No,0,28,4801,,
9710-NJERN,1,United States,California,Palm Desert,92260,"33.694501, -116.412711",33.69449996948242,-116.41271209716797,Female,False,False,False,39,True,False,No,,,,,,,Two year,False,Mailed check,20.149999618530273,826.0,No,0,44,2007,,
9710-ZUSHQ,1,United States,California,Red Bluff,96080,"40.186772, -122.388361",40.186771392822266,-122.38835906982422,Female,True,False,False,37,True,True,Fiber optic,True,True,False,False,True,True,Month-to-month,True,Bank transfer (automatic),106.75,4056.75,Yes,1,92,5849,Lack of affordable download/upload speed,1.0
9711-FJTBX,1,United States,California,Pittsburg,94565,"38.006047, -121.916834",38.006046295166016,-121.91683197021484,Male,False,True,True,56,True,False,Fiber optic,False,True,True,True,False,False,One year,True,Mailed check,85.8499984741211,4793.7998046875,No,0,28,5058,,
9714-EDSUC,1,United States,California,Alviso,95002,"37.449537, -121.994813",37.44953536987305,-121.99481201171875,Male,False,False,False,4,True,False,Fiber optic,True,True,False,True,False,True,Month-to-month,True,Mailed check,94.9000015258789,360.54998779296875,No,0,22,3094,,1.0
9715-SBVSU,1,United States,California,Loma Linda,92354,"34.049315, -117.255974",34.04931640625,-117.25597381591797,Male,False,True,True,14,True,False,DSL,True,True,False,False,False,True,Two year,True,Bank transfer (automatic),61.400001525878906,815.5499877929688,No,0,22,3186,,
9715-WZCLW,1,United States,California,Fontana,92335,"34.087558, -117.464096",34.08755874633789,-117.46409606933594,Male,False,True,True,71,True,True,Fiber optic,True,False,False,False,True,True,Two year,True,Electronic check,97.19999694824219,6910.2998046875,No,0,43,4603,,
9717-IOAAF,1,United States,California,Rocklin,95677,"38.7904, -121.236973",38.790401458740234,-121.23697662353516,Male,False,False,True,27,True,True,No,,,,,,,Two year,True,Credit card (automatic),25.850000381469727,788.5499877929688,No,0,21,2682,,
9717-QEBGU,1,United States,California,Leggett,95585,"39.873371, -123.741474",39.87337112426758,-123.74147033691406,Male,False,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.30000305175781,144.0,No,0,37,2980,,1.0
9720-JJJOR,1,United States,California,San Ysidro,92173,"32.555828, -117.040073",32.55582809448242,-117.04006958007812,Male,False,True,False,41,True,False,DSL,True,True,True,False,False,False,One year,True,Bank transfer (automatic),60.29999923706055,2511.300048828125,No,0,50,4565,,
9722-UJOJR,1,United States,California,Blairsden Graeagle,96103,"39.783747, -120.661032",39.783748626708984,-120.6610336303711,Male,False,True,False,29,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.75,1974.800048828125,Yes,1,73,2663,Price too high,1.0
9725-SCPZG,1,United States,California,South Lake Tahoe,96150,"38.911577, -120.106169",38.91157531738281,-120.10617065429688,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,90.8499984741211,90.8499984741211,Yes,1,80,5086,Price too high,1.0
9728-FTTVZ,1,United States,California,Williams,95987,"39.117537, -122.284654",39.11753845214844,-122.28465270996094,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.19999694824219,69.19999694824219,Yes,1,82,4073,Lack of self-service on Website,1.0
9730-DRTMJ,1,United States,California,Coarsegold,93614,"37.212191, -119.749323",37.21219253540039,-119.74932098388672,Male,False,True,False,32,True,True,DSL,True,False,False,True,True,False,One year,True,Credit card (automatic),72.80000305175781,2333.050048828125,No,0,78,3278,,
9732-EQMWY,1,United States,California,Concord,94518,"37.950248, -122.022455",37.95024871826172,-122.02245330810547,Female,False,True,False,49,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,False,Electronic check,99.4000015258789,5025.0,No,0,59,4725,,1.0
9732-KPKBW,1,United States,California,Oroville,95966,"39.473896, -121.415927",39.47389602661133,-121.41592407226562,Male,False,False,False,1,True,False,DSL,True,False,False,True,False,False,Month-to-month,True,Electronic check,53.95000076293945,53.95000076293945,Yes,1,90,2771,Extra data charges,
9732-OUYRN,1,United States,California,Union City,94587,"37.59485, -122.051521",37.5948486328125,-122.05152130126953,Female,False,True,False,49,True,False,No,,,,,,,One year,False,Credit card (automatic),19.0,918.7000122070312,No,0,39,4066,,
9734-UYXQI,1,United States,California,Holtville,92250,"32.811001, -115.152865",32.81100082397461,-115.15286254882812,Female,False,False,False,2,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,49.400001525878906,106.55000305175781,Yes,1,97,5115,Product dissatisfaction,
9734-YWGEX,1,United States,California,South San Francisco,94080,"37.654436, -122.426468",37.65443420410156,-122.42646789550781,Female,False,False,False,9,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Credit card (automatic),98.30000305175781,923.5,Yes,1,81,2954,Price too high,1.0
9738-QLWTP,1,United States,California,Santa Ysabel,92070,"33.174725, -116.743329",33.17472457885742,-116.74333190917969,Male,False,False,False,39,True,False,Fiber optic,False,False,True,True,False,False,One year,False,Electronic check,81.9000015258789,3219.75,No,0,46,3446,,
9739-JLPQJ,1,United States,California,Long Beach,90822,"33.778436, -118.118648",33.77843475341797,-118.11864471435547,Female,False,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),117.5,8670.099609375,No,0,47,6009,,
9741-YLNTD,1,United States,California,Greenfield,93927,"36.248708, -121.386617",36.24870681762695,-121.3866195678711,Male,False,False,False,6,True,True,Fiber optic,False,False,False,True,False,True,Month-to-month,True,Bank transfer (automatic),87.94999694824219,522.3499755859375,No,0,47,2684,,1.0
9742-XOKTS,1,United States,California,Santa Clara,95050,"37.351214, -121.952417",37.35121536254883,-121.9524154663086,Male,False,True,True,67,True,True,Fiber optic,True,True,False,True,False,False,One year,False,Electronic check,89.55000305175781,6038.5498046875,No,0,69,6194,,
9743-DQKQW,1,United States,California,Escalon,95320,"37.818543, -121.006907",37.81854248046875,-121.00690460205078,Male,False,False,False,3,False,,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,25.100000381469727,79.80000305175781,No,0,58,2013,,
9746-MDMBK,1,United States,California,Manton,96059,"40.426679, -121.850421",40.42667770385742,-121.85041809082031,Male,False,True,True,47,True,True,Fiber optic,True,True,True,True,True,True,One year,True,Bank transfer (automatic),113.44999694824219,5317.7998046875,No,0,35,3729,,
9746-UGFAC,1,United States,California,Carlotta,95528,"40.497283, -123.93037",40.497283935546875,-123.93036651611328,Female,False,False,False,22,True,False,No,,,,,,,One year,False,Bank transfer (automatic),20.850000381469727,450.6499938964844,No,0,67,3171,,
9746-YKGXB,1,United States,California,Sacramento,95838,"38.646096, -121.442433",38.646095275878906,-121.44243621826172,Male,False,True,True,52,False,,DSL,True,False,True,False,False,True,One year,False,Bank transfer (automatic),44.25,2276.10009765625,No,0,30,6340,,
9747-DDZOS,1,United States,California,Eldridge,95431,"38.348884, -122.51699",38.34888458251953,-122.5169906616211,Female,False,False,False,1,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Bank transfer (automatic),73.5,73.5,Yes,1,74,4378,Network reliability,1.0
9750-BOOHV,1,United States,California,Torrance,90501,"33.833699, -118.314387",33.83369827270508,-118.31438446044922,Female,False,False,False,32,False,,DSL,True,False,False,False,False,False,One year,False,Mailed check,30.149999618530273,927.6500244140625,No,0,60,3585,,
9752-ZNQUT,1,United States,California,Visalia,93291,"36.391777, -119.372842",36.39177703857422,-119.37284088134766,Female,False,False,False,1,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,48.599998474121094,48.599998474121094,No,0,24,3704,,
9753-OYLBX,1,United States,California,San Diego,92122,"32.85723, -117.209774",32.85723114013672,-117.20977020263672,Female,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.5,20.5,No,0,54,4454,,
9754-CLVZW,1,United States,California,Marysville,95901,"39.19514, -121.503883",39.19514083862305,-121.5038833618164,Female,False,True,True,26,False,,DSL,True,True,False,True,False,False,Month-to-month,False,Credit card (automatic),38.849998474121094,1025.1500244140625,No,0,43,3970,,
9755-JHNMN,1,United States,California,Bakersfield,93304,"35.339796, -119.023552",35.33979415893555,-119.02355194091797,Female,False,False,False,49,True,False,DSL,True,True,True,True,False,False,Two year,False,Bank transfer (automatic),67.4000015258789,3306.85009765625,No,0,66,5075,,
